timestamp,voltage_V,current_A,power_W,pf,freq_Hz,energy_Wh,energy_kWh
2026-05-18 15:41:22,120.0,1.572,117.8,0.62,59.06,81720,81.72
2026-05-18 17:02:36,119.6,2.006,176.3,0.73,59.02,81960,81.96
2026-05-18 19:25:58,121.5,2.16,196.1,0.74,58.98,82270,82.27
2026-05-18 23:49:10,123.3,1.805,155.8,0.69,59.04,84060,84.06
2026-05-19 03:44:04,125.4,1.725,139.9,0.64,58.98,84630,84.63
2026-05-19 06:39:49,123.5,1.984,174.6,0.71,58.99,84990,84.99
2026-05-19 09:00:51,122.2,1.28,26.6,0.17,59.02,85220,85.22
2026-05-19 09:27:18,121.9,1.781,144.6,0.66,58.98,85270,85.27
2026-05-19 10:03:17,122.7,1.634,133.3,0.66,59.02,85340,85.34
2026-05-19 12:17:56,122.0,1.571,116.9,0.6,58.99,85680,85.68
2026-05-19 14:08:34,122.5,1.986,177.8,0.73,59.02,86010,86.01
2026-05-19 15:48:56,123.0,1.611,126.4,0.63,59.02,86190,86.19
2026-05-19 17:02:39,121.9,1.562,114.2,0.59,59.02,86340,86.34
2026-05-19 19:27:10,122.9,6.278,704.0,0.91,59.04,87820,87.82
2026-05-19 23:50:19,122.9,1.812,153.1,0.68,59.02,91230,91.23
2026-05-20 03:35:35,126.2,1.76,147.3,0.66,58.99,91790,91.79
2026-05-20 06:10:37,124.9,1.906,158.3,0.66,59.01,92130,92.13
2026-05-20 10:00:31,124.5,1.59,120.8,0.6,59.04,92740,92.74
2026-05-20 12:28:08,122.7,1.268,29.4,0.18,58.99,92970,92.97
2026-05-20 14:38:23,122.1,1.297,31.2,0.19,59.01,93290,93.29
2026-05-20 16:15:14,123.0,1.59,121.3,0.61,58.99,93440,93.44
2026-05-20 17:42:12,123.1,1.802,155.0,0.69,58.96,93740,93.74
2026-05-20 21:45:42,125.3,2.989,322.1,0.85,58.99,95500,95.5
2026-05-21 01:54:38,127.5,1.384,51.1,0.28,58.96,96080,96.08
2026-05-21 05:26:48,126.4,1.383,52.3,0.29,59.01,96450,96.45
2026-05-21 08:25:39,124.8,2.238,212.1,0.75,58.96,96870,96.87
2026-05-21 11:19:48,124.6,1.816,158.5,0.69,58.99,97330,97.33
2026-05-21 13:22:59,122.3,1.595,121.0,0.61,59.04,97680,97.68
2026-05-21 15:16:33,122.5,1.593,121.0,0.61,59.01,97940,97.94
2026-05-21 16:45:22,123.2,1.284,27.7,0.17,59.01,98090,98.09
2026-05-21 18:02:55,123.9,1.605,122.9,0.61,59.04,98330,98.33
2026-05-21 22:39:00,125.3,2.886,309.4,0.85,59.01,99370,99.37
2026-05-22 02:02:30,126.7,1.826,156.2,0.67,58.99,99870,99.87
2026-05-22 05:20:57,126.5,1.422,56.7,0.31,59.01,100250,100.25
2026-05-22 07:59:00,125.2,1.668,132.9,0.63,58.99,100550,100.55
2026-05-22 10:32:49,124.0,1.315,32.0,0.19,59.01,100870,100.87
2026-05-22 12:21:08,123.3,1.274,25.0,0.15,59.06,101120,101.12
2026-05-22 14:24:21,121.4,1.263,25.4,0.16,59.04,101270,101.27
2026-05-22 15:46:23,120.4,1.591,119.6,0.62,59.06,101400,101.4
2026-05-22 16:59:53,120.5,1.255,25.9,0.17,59.01,101510,101.51
2026-05-22 18:14:32,119.4,1.531,82.8,0.45,59.01,101710,101.71
2026-05-22 22:11:52,122.6,1.759,147.5,0.68,59.02,102390,102.39
2026-05-23 01:09:58,123.7,1.758,145.9,0.66,58.95,102810,102.81
2026-05-23 03:15:35,125.3,1.76,146.9,0.66,58.99,103040,103.04
2026-05-23 04:46:18,125.3,1.754,146.9,0.66,58.96,103230,103.23
2026-05-23 06:00:35,125.6,1.671,133.5,0.63,59.01,103330,103.33
2026-05-23 08:05:50,124.7,1.586,120.0,0.6,58.96,103510,103.51
2026-05-23 09:34:39,124.8,1.986,177.7,0.71,58.96,103630,103.63
2026-05-23 10:38:34,124.9,1.323,32.4,0.19,58.98,103770,103.77
2026-05-23 11:43:36,122.6,1.57,115.5,0.59,59.02,103920,103.92
2026-05-23 13:10:52,124.6,1.56,112.9,0.58,58.98,104050,104.05
2026-05-23 14:13:01,124.9,1.592,123.3,0.61,58.98,104110,104.11
2026-05-23 15:10:30,124.2,1.28,26.1,0.16,58.95,104200,104.2
2026-05-23 16:10:43,122.0,1.594,123.0,0.63,59.02,104340,104.34
2026-05-23 17:14:14,121.8,6.529,730.3,0.91,58.99,104590,104.59
2026-05-23 18:15:02,122.0,1.777,145.2,0.66,58.99,105240,105.24
2026-05-23 22:42:36,123.2,1.802,148.2,0.66,58.96,106350,106.35
2026-05-24 01:49:20,125.0,1.416,56.9,0.32,58.98,106750,106.75
2026-05-24 03:55:10,125.2,1.813,152.3,0.67,58.98,107050,107.05
2026-05-24 05:17:58,125.9,1.419,57.6,0.32,58.96,107240,107.24
2026-05-24 06:13:59,126.6,1.677,132.6,0.62,58.99,107380,107.38
2026-05-24 08:04:40,125.3,1.299,26.5,0.16,59.02,107610,107.61
2026-05-24 09:37:30,126.8,1.806,156.8,0.68,58.96,107780,107.78
2026-05-24 10:41:49,126.0,1.613,125.1,0.61,59.02,107870,107.87
2026-05-24 11:58:35,124.4,1.316,33.6,0.2,58.98,108000,108.0
2026-05-24 13:27:06,124.2,1.289,27.4,0.17,58.98,108120,108.12
2026-05-24 14:34:04,123.9,1.557,113.3,0.58,58.98,108220,108.22
2026-05-24 15:36:40,121.6,1.583,120.6,0.62,58.99,108350,108.35
2026-05-24 16:39:00,122.7,4.539,496.3,0.88,59.01,108680,108.68
2026-05-24 17:43:36,123.6,1.821,160.6,0.71,58.98,108850,108.85
2026-05-24 21:54:06,123.9,2.576,267.9,0.83,59.01,109720,109.72
2026-05-25 02:22:11,125.2,2.056,179.1,0.69,59.02,110410,110.41
2026-05-25 06:06:20,124.9,1.485,52.3,0.28,58.95,110940,110.94
2026-05-25 09:31:05,123.2,1.601,121.7,0.61,59.02,111340,111.34
2026-05-25 11:21:43,122.8,1.596,123.2,0.62,58.96,111490,111.49
2026-05-25 13:06:48,121.5,1.832,159.7,0.71,58.99,112400,112.4
2026-05-25 14:45:52,122.1,1.275,27.7,0.17,58.99,112790,112.79
2026-05-25 16:09:14,120.0,6.375,694.4,0.9,59.02,113420,113.42
2026-05-25 17:34:57,120.7,1.598,124.2,0.64,58.98,113630,113.63
2026-05-25 19:28:55,122.2,1.788,152.0,0.69,59.01,113950,113.95
2026-05-25 23:49:38,123.1,1.712,137.9,0.65,58.96,114670,114.67
2026-05-26 03:57:57,125.2,1.723,139.6,0.64,59.02,115220,115.22
2026-05-26 10:43:48,122.3,1.58,116.6,0.6,59.02,115990,115.99
2026-05-26 13:21:45,121.9,1.598,125.8,0.64,59.04,116380,116.38
2026-05-26 15:18:00,121.8,1.564,116.2,0.6,59.02,116610,116.61
2026-05-26 16:43:35,120.6,1.59,121.2,0.63,59.02,116780,116.78
2026-05-26 18:05:23,122.6,1.287,26.8,0.16,58.99,117020,117.02
2026-05-26 22:52:20,123.9,1.919,170.5,0.71,59.02,117700,117.7
2026-05-27 02:38:55,124.3,1.364,51.1,0.3,58.99,118140,118.14
2026-05-27 10:05:26,123.3,1.624,130.6,0.65,59.02,119060,119.06
2026-05-27 12:36:06,121.9,1.571,118.6,0.61,59.02,119370,119.37
2026-05-27 14:53:26,122.2,1.536,110.4,0.58,58.99,119910,119.91
2026-05-27 16:41:48,121.1,1.57,117.9,0.61,58.99,120660,120.66
2026-05-27 18:00:38,120.5,1.586,120.3,0.62,58.99,120750,120.75
2026-05-27 22:44:47,121.6,2.212,206.0,0.76,59.01,121510,121.51
2026-05-28 02:42:47,125.4,1.729,140.1,0.64,59.01,122120,122.12
2026-05-28 06:27:34,124.1,1.295,27.4,0.17,59.01,122550,122.55
2026-05-28 10:41:42,123.0,1.593,121.6,0.61,58.99,123160,123.16
2026-05-28 13:35:35,121.7,1.27,26.0,0.16,59.04,123450,123.45
2026-05-28 15:34:05,121.1,1.376,60.2,0.36,59.04,123640,123.64
2026-05-28 17:00:34,119.1,1.552,116.0,0.62,58.99,124000,124.0
2026-05-28 19:29:11,120.8,1.67,137.8,0.68,59.01,124280,124.28
2026-05-28 23:56:23,121.5,1.764,147.4,0.68,59.07,125150,125.15
2026-05-29 03:58:27,124.1,1.737,144.1,0.66,58.99,125670,125.67
2026-05-29 06:51:00,122.9,1.278,24.9,0.15,59.01,125980,125.98
2026-05-29 10:42:22,122.1,1.269,27.1,0.17,58.99,127020,127.02
2026-05-29 13:32:03,121.2,1.592,122.8,0.63,58.99,127340,127.34
2026-05-29 15:24:58,119.4,2.165,181.9,0.7,59.04,129040,129.04
2026-05-29 16:56:38,118.2,1.561,115.2,0.62,59.06,129550,129.55
2026-05-29 18:12:02,117.1,1.351,59.1,0.37,59.02,129680,129.68
2026-05-29 22:29:41,121.2,1.975,179.4,0.74,58.99,130280,130.28
2026-05-30 01:30:48,123.1,1.359,52.1,0.31,59.07,130750,130.75
2026-05-30 03:32:35,124.2,1.713,138.7,0.65,58.96,130980,130.98
2026-05-30 05:04:51,124.5,1.729,142.3,0.66,59.01,131130,131.13
2026-05-30 06:18:00,125.1,1.597,124.4,0.62,59.01,131240,131.24
2026-05-30 08:10:44,124.6,1.992,180.1,0.72,59.02,131410,131.41
2026-05-30 09:40:08,123.9,2.138,147.4,0.55,59.06,131610,131.61
2026-05-30 10:43:33,122.2,5.929,663.0,0.91,58.99,132340,132.34
2026-05-30 12:02:35,123.0,1.581,119.4,0.61,59.04,133010,133.01
2026-05-30 13:44:14,120.4,1.75,141.4,0.67,59.01,133160,133.16
2026-05-30 14:58:47,121.7,1.596,123.7,0.63,58.99,133310,133.31
2026-05-30 16:08:09,119.3,1.574,119.9,0.63,59.02,133450,133.45
2026-05-30 17:17:59,119.5,1.551,111.6,0.6,59.04,133580,133.58
2026-05-30 19:33:04,119.7,2.067,180.4,0.72,59.06,133750,133.75
2026-05-31 00:01:45,121.7,1.752,146.6,0.68,58.98,134870,134.87
2026-05-31 03:26:11,124.1,1.759,149.5,0.68,59.02,135210,135.21
2026-05-31 05:19:20,125.4,1.769,150.5,0.67,59.01,135410,135.41
2026-05-31 06:52:47,125.6,1.286,25.3,0.15,59.01,135570,135.57
2026-05-31 08:45:26,125.2,1.388,59.1,0.33,59.02,135810,135.81
2026-05-31 10:09:22,125.2,1.282,25.2,0.15,58.98,135930,135.93
2026-05-31 11:33:13,126.1,1.568,85.4,0.43,59.04,136090,136.09
2026-05-31 12:49:04,121.3,7.3,824.7,0.93,59.01,136680,136.68
2026-05-31 14:09:03,123.1,7.628,876.7,0.93,59.04,137770,137.77
2026-05-31 15:17:30,123.5,7.594,875.1,0.93,59.04,138730,138.73
2026-05-31 16:29:51,120.3,1.591,120.5,0.62,59.02,138990,138.99
2026-05-31 17:42:11,120.3,1.762,141.1,0.66,59.04,139090,139.09
2026-05-31 22:08:34,119.5,7.875,931.0,0.98,59.04,141190,141.19
2026-06-01 03:37:53,123.4,1.737,142.9,0.66,59.01,142020,142.02
2026-06-01 09:42:47,120.8,1.588,120.5,0.62,59.02,142790,142.79
2026-06-01 14:17:41,118.3,1.615,126.9,0.66,59.01,143520,143.52
2026-06-01 16:39:02,117.9,7.319,807.0,0.93,59.06,144820,144.82
2026-06-01 17:58:00,117.7,1.739,137.4,0.67,58.99,145100,145.1
2026-06-01 22:49:25,118.3,2.969,300.1,0.85,59.04,145880,145.88
2026-06-02 03:07:15,122.1,1.72,138.1,0.65,58.98,146550,146.55
2026-06-02 06:53:13,123.1,1.278,26.9,0.17,59.02,147010,147.01
2026-06-02 11:24:16,121.6,1.589,122.7,0.63,59.01,147560,147.56
2026-06-02 14:29:12,119.0,1.581,120.4,0.63,59.01,147930,147.93
2026-06-02 16:38:23,116.7,1.733,135.7,0.67,59.02,148130,148.13
2026-06-02 18:16:34,120.2,1.62,127.6,0.65,59.01,148420,148.42
2026-06-02 23:21:04,121.9,1.709,138.1,0.66,59.04,149270,149.27
2026-06-03 04:24:53,125.3,1.767,150.6,0.67,58.98,149810,149.81
2026-06-03 09:20:44,121.6,1.642,133.7,0.66,59.01,150440,150.44
2026-06-03 13:35:55,120.7,1.558,118.1,0.62,59.01,151060,151.06
2026-06-03 16:15:26,118.7,1.968,171.0,0.73,59.02,152830,152.83
2026-06-03 18:07:08,121.0,1.249,25.2,0.16,59.02,153050,153.05
2026-06-03 23:13:02,123.1,1.551,86.7,0.45,58.99,154450,154.45
2026-06-04 03:05:05,124.9,1.364,51.1,0.29,59.01,154890,154.89
2026-06-04 06:23:08,124.2,1.273,24.6,0.15,58.99,155240,155.24
2026-06-04 10:04:15,122.1,1.379,61.4,0.36,59.01,155610,155.61
2026-06-04 12:32:09,120.1,1.252,25.2,0.16,59.01,155930,155.93
2026-06-04 14:37:53,119.0,1.598,123.3,0.64,58.98,156190,156.19
2026-06-04 16:11:05,119.2,1.995,176.3,0.74,58.98,156650,156.65
2026-06-04 17:40:31,121.0,1.977,174.0,0.72,59.02,156890,156.89
2026-06-04 21:50:44,123.4,2.461,239.0,0.78,59.01,157480,157.48
2026-06-05 02:08:00,125.4,1.757,148.8,0.67,58.96,158180,158.18
2026-06-05 05:38:13,126.0,1.732,143.1,0.65,58.96,158610,158.61
2026-06-05 08:09:30,123.4,1.959,173.3,0.71,58.96,158830,158.83
2026-06-05 10:43:38,122.7,1.55,114.3,0.6,58.96,159160,159.16
2026-06-05 12:57:54,122.1,1.58,120.6,0.62,58.98,159350,159.35
2026-06-05 14:50:48,121.6,1.753,142.3,0.66,59.02,160060,160.06
2026-06-05 16:15:14,120.4,7.355,826.9,0.93,59.02,160620,160.62
2026-06-05 17:40:55,121.7,1.573,121.0,0.63,59.01,160900,160.9
2026-06-05 21:33:31,122.4,2.008,179.4,0.72,58.99,161680,161.68
2026-06-06 00:43:54,124.4,1.744,145.6,0.67,58.99,162450,162.45
2026-06-06 03:26:11,125.6,1.755,148.7,0.67,58.98,162810,162.81
2026-06-06 05:08:43,126.5,1.762,150.4,0.67,59.02,163060,163.06
2026-06-06 06:46:51,125.8,2.059,187.2,0.72,58.96,163270,163.27
2026-06-06 08:41:53,125.2,1.326,32.5,0.19,59.02,163530,163.53
2026-06-06 10:06:12,126.1,14.406,1709.6,0.93,58.99,163750,163.75
2026-06-06 11:36:48,124.5,1.551,113.6,0.58,59.02,164090,164.09
2026-06-06 12:51:27,123.5,1.779,146.9,0.66,58.96,164200,164.2
2026-06-06 14:09:14,122.7,1.589,124.5,0.63,59.01,164360,164.36
2026-06-06 15:31:42,122.3,1.539,112.7,0.59,59.01,164520,164.52
2026-06-06 16:41:48,122.3,1.566,116.8,0.6,59.06,164660,164.66
2026-06-06 18:04:35,122.9,1.576,120.9,0.62,59.02,164750,164.75
2026-06-06 22:59:24,122.5,4.528,482.3,0.86,59.01,165540,165.54
2026-06-07 02:27:57,125.2,1.857,167.1,0.71,59.01,166370,166.37
2026-06-07 04:55:22,125.9,1.845,165.7,0.71,59.01,166770,166.77
2026-06-07 06:21:38,125.7,1.673,138.6,0.65,58.98,167000,167.0
2026-06-07 08:31:54,125.5,1.694,144.4,0.67,58.99,167340,167.34
2026-06-07 09:57:01,124.6,2.11,200.9,0.76,58.98,167580,167.58
2026-06-07 11:23:48,125.1,1.659,136.4,0.65,59.02,167870,167.87
2026-06-07 12:53:06,124.6,1.605,127.6,0.63,59.06,168120,168.12
2026-06-07 14:12:45,123.1,7.383,845.2,0.92,59.02,169070,169.07
2026-06-07 15:39:16,122.5,7.034,797.7,0.92,58.99,170290,170.29
2026-06-07 16:45:53,123.1,1.778,146.4,0.66,58.99,170400,170.4
2026-06-07 18:09:24,123.6,1.708,147.2,0.69,59.06,170590,170.59
2026-06-07 23:04:56,121.5,1.839,161.6,0.72,59.01,172320,172.32
2026-06-08 03:57:50,124.7,1.843,164.9,0.71,59.01,173100,173.1
2026-06-08 08:16:01,121.7,2.043,187.2,0.75,59.02,173770,173.77
2026-06-08 11:31:10,122.4,1.271,28.1,0.18,59.04,174220,174.22
2026-06-08 13:50:02,120.5,7.481,842.2,0.93,58.98,175000,175.0
2026-06-08 15:50:38,120.9,1.61,128.0,0.65,59.04,175660,175.66
2026-06-08 17:12:29,121.6,1.605,126.0,0.64,59.04,176270,176.27
2026-06-08 18:17:14,122.8,2.271,208.2,0.74,59.02,176920,176.92
2026-06-08 22:40:25,123.4,1.784,153.8,0.69,58.99,177840,177.84
2026-06-09 02:22:44,125.9,1.716,140.5,0.64,59.01,178380,178.38
2026-06-09 05:43:12,125.3,1.632,126.0,0.61,59.04,178800,178.8
2026-06-09 08:52:36,122.7,1.608,126.3,0.63,59.02,179220,179.22
2026-06-09 11:24:44,122.8,1.587,120.6,0.61,59.04,179520,179.52
2026-06-09 13:37:21,120.4,1.575,120.1,0.63,59.02,179860,179.86
2026-06-09 15:23:39,121.1,1.279,30.7,0.19,59.01,180050,180.05
2026-06-09 17:04:05,119.0,1.565,119.6,0.64,59.04,180210,180.21
2026-06-09 19:34:03,120.3,1.723,145.0,0.69,59.02,180460,180.46
2026-06-10 00:05:47,122.9,1.753,146.4,0.67,59.02,182420,182.42
2026-06-10 04:36:19,125.4,1.372,51.6,0.29,59.01,182950,182.95
2026-06-10 07:58:22,122.8,1.62,129.7,0.65,59.02,183270,183.27
2026-06-10 11:27:24,121.3,1.632,132.9,0.67,59.02,183860,183.86
2026-06-10 13:56:33,119.6,7.698,864.3,0.93,58.99,184280,184.28
2026-06-10 16:05:39,118.2,1.581,119.3,0.63,59.02,184980,184.98
2026-06-10 17:51:34,117.0,1.617,122.4,0.64,58.99,185590,185.59
2026-06-10 22:01:37,118.8,1.784,150.1,0.7,59.06,186100,186.1
2026-06-11 02:56:21,122.9,1.706,137.0,0.65,59.02,186790,186.79
2026-06-11 06:48:49,122.2,1.261,24.5,0.15,58.99,187190,187.19
2026-06-11 10:55:39,120.8,1.624,131.6,0.67,59.04,187820,187.82
2026-06-11 13:36:21,120.2,1.587,122.2,0.63,58.99,188340,188.34
2026-06-11 15:37:28,117.6,1.563,115.9,0.62,59.02,188590,188.59
2026-06-11 17:10:02,117.7,1.263,31.9,0.21,59.04,189560,189.56
2026-06-11 19:41:29,118.6,1.329,51.8,0.32,59.01,190340,190.34
2026-06-12 00:42:53,120.4,1.768,148.0,0.69,58.99,192110,192.11
2026-06-12 05:02:05,124.2,1.736,145.2,0.67,58.99,192750,192.75
2026-06-12 08:17:31,121.1,1.598,126.1,0.65,58.99,193120,193.12
2026-06-12 11:18:27,119.9,1.549,113.3,0.6,59.01,193950,193.95
2026-06-12 13:26:10,119.2,7.826,877.0,0.93,59.01,194410,194.41
2026-06-12 15:19:05,117.4,1.571,118.0,0.64,59.01,194860,194.86
2026-06-12 16:51:43,116.4,1.779,155.1,0.74,58.99,194990,194.99
2026-06-12 18:20:29,117.6,1.615,126.0,0.66,58.99,195180,195.18
2026-06-12 22:56:13,120.7,1.689,135.2,0.66,59.04,197410,197.41
2026-06-13 02:22:34,122.7,1.956,172.2,0.71,59.01,197790,197.79
2026-06-13 05:00:43,123.9,1.91,168.9,0.71,59.01,198180,198.18
2026-06-13 06:59:35,124.0,1.559,113.6,0.58,59.02,198450,198.45
2026-06-13 09:05:06,122.9,1.577,122.0,0.62,58.96,198610,198.61
2026-06-13 10:51:31,121.9,1.255,25.2,0.16,58.99,198770,198.77
2026-06-13 12:08:12,123.0,1.577,121.0,0.62,59.04,198900,198.9
2026-06-13 13:56:28,121.5,1.581,121.3,0.63,58.99,199030,199.03
2026-06-13 15:20:08,119.8,1.561,117.4,0.62,59.06,199200,199.2
2026-06-13 16:34:15,120.4,1.75,141.4,0.66,59.06,199280,199.28
2026-06-13 17:44:32,120.6,1.598,126.4,0.65,59.06,199420,199.42
2026-06-13 22:08:28,122.7,2.028,184.4,0.73,58.99,200030,200.03
2026-06-14 02:29:00,124.0,1.356,51.5,0.3,59.02,200650,200.65
2026-06-14 05:16:14,124.9,1.361,51.4,0.3,59.01,200980,200.98
2026-06-14 07:08:49,125.5,1.616,127.8,0.62,58.98,201160,201.16
2026-06-14 09:20:54,125.2,1.546,112.4,0.57,59.02,201410,201.41
2026-06-14 11:01:13,124.4,7.349,850.4,0.92,59.01,202700,202.7
2026-06-14 12:47:28,123.7,1.598,124.5,0.63,59.04,202950,202.95
2026-06-14 14:18:19,122.4,1.546,112.3,0.59,59.01,203140,203.14
2026-06-14 15:45:39,122.5,1.265,24.9,0.16,58.98,203230,203.23
2026-06-14 17:10:03,120.0,1.589,121.1,0.63,59.02,203390,203.39
2026-06-14 19:42:20,121.9,2.105,195.1,0.75,58.98,203730,203.73
2026-06-15 01:21:54,123.3,1.746,144.6,0.67,59.02,204840,204.84
2026-06-15 07:37:02,122.7,1.879,165.7,0.71,59.02,205730,205.73
2026-06-15 12:14:45,119.9,1.709,143.4,0.69,59.04,207210,207.21
2026-06-15 15:26:30,122.1,1.926,173.7,0.73,59.01,208140,208.14
2026-06-15 17:23:32,122.7,1.71,142.6,0.67,58.99,208500,208.5
2026-06-15 20:12:09,123.8,2.026,185.4,0.73,58.99,208890,208.89
2026-06-16 01:46:09,126.2,1.768,150.8,0.67,58.99,209860,209.86
2026-06-16 06:54:09,124.9,1.786,148.2,0.66,59.01,210570,210.57
2026-06-16 12:04:58,122.3,1.591,124.8,0.64,59.02,211340,211.34
